,file_name,caption
171029,COCO_val2014_000000104494.jpg,A cat sitting on the edge of a store counter across from bananas.
107492,COCO_val2014_000000032645.jpg,A male child and a teddy bear sitting on a bench.
272,COCO_val2014_000000006818.jpg,"a shower room with two buckets, tolet paper holder and soap."
10458,COCO_val2014_000000577564.jpg,a all white bathroom with the toilet seat up 
105731,COCO_val2014_000000234555.jpg,"A work desk with two laptop computers, a phone, office supplies, and personal items."
16735,COCO_val2014_000000524140.jpg,A red bus is next to a curb and trash bag.
96319,COCO_val2014_000000358833.jpg,A living room filled with furniture and a ceiling fan.
61322,COCO_val2014_000000057571.jpg,A vase holding flowers sitting on a window sill.
18238,COCO_val2014_000000068387.jpg,Baseball players prepare for the next pitch in a game.
108000,COCO_val2014_000000303726.jpg,a bathroom that has a sink and a toilet in it
122310,COCO_val2014_000000189475.jpg,A woman with her hand over her glass while sitting at a dinner table.
127349,COCO_val2014_000000057424.jpg,A group of people in a field flying a kite
82628,COCO_val2014_000000043678.jpg,The white flight flying in the sky and it about to land
154273,COCO_val2014_000000501315.jpg,The racer drives the motorcycle around the curve.
20306,COCO_val2014_000000255582.jpg,Silver refrigerators stand next to a store display.
91553,COCO_val2014_000000201727.jpg,"Looking across the living, dining and outdoor area of a beach side condo"
128542,COCO_val2014_000000235833.jpg,there is a beige toilet in the street
68563,COCO_val2014_000000094599.jpg,there is a man that is carrying many luggages
155666,COCO_val2014_000000405174.jpg,The cat is laying on the laptop on the desk. 
178530,COCO_val2014_000000488151.jpg,A young boy in a red shirt holding a kite while walking.
175107,COCO_val2014_000000111546.jpg,A traffic light on a street with some people.
56892,COCO_val2014_000000067805.jpg,Each of the trio of urinals are equally capable of holding tremendous amounts of human urine.
132995,COCO_val2014_000000170024.jpg,There is a clock displayed on the side of the building. 
75458,COCO_val2014_000000514254.jpg,A girl dressed all in black with black stockings and heels
115196,COCO_val2014_000000002753.jpg,A brown and white dog with long ears holding a yellow frisbee in it's mouth.
74433,COCO_val2014_000000060886.jpg,A group of baseball players cluster together while wearing blue and white uniforms.
128467,COCO_val2014_000000533548.jpg,A person that is smiling with a computer.
191239,COCO_val2014_000000456053.jpg,A silver and yellow train pulling into a train station.
135353,COCO_val2014_000000045912.jpg,A couple of large suitcases on the ground.
158652,COCO_val2014_000000201928.jpg,A tray holding several different edible items. 
143374,COCO_val2014_000000495533.jpg,A few men talking to one another around a table. 
6805,COCO_val2014_000000168434.jpg,These two trains are workhorses necessary to care for other trains.
50175,COCO_val2014_000000242911.jpg,close up view of a pizza on a table near a glass of wine
25535,COCO_val2014_000000122602.jpg,A paper cutter and other crafting supplies are sitting on a table.
200352,COCO_val2014_000000254965.jpg,A giraffe lowering its head eating grass off the ground.
119061,COCO_val2014_000000456884.jpg,A car parked along a city sidewalk next to a bench.
152984,COCO_val2014_000000256775.jpg,Young children are at the beach flying a toy story kite.
139314,COCO_val2014_000000217156.jpg,An intersection with cars and buildings and a tree. 
140205,COCO_val2014_000000424545.jpg,A green-eyed tabby cat lies on a sunny window ledge
134312,COCO_val2014_000000161962.jpg,A large public park stationed in front of a building.
155285,COCO_val2014_000000390685.jpg,A stop sign is shown attached to a pole.
79099,COCO_val2014_000000262425.jpg,A boat dock and harbor with a number of boats tied off to the dock.
68064,COCO_val2014_000000463266.jpg,Two cats sitting on a patio next to a white chair.
143830,COCO_val2014_000000528962.jpg,A person that is riding next to a car.
135732,COCO_val2014_000000514082.jpg,three zebras in a field with trees in the background
78150,COCO_val2014_000000252970.jpg,A bus moving past a street sign opposite a building
126465,COCO_val2014_000000471756.jpg,A boy smiles as he rides his boogie board to shore.
2878,COCO_val2014_000000511117.jpg,A little boy wearing a baseball uniform stands by a little girl. 
169448,COCO_val2014_000000432605.jpg,A partially open door with a bathroom behind it.
51614,COCO_val2014_000000580829.jpg,A road curving around hills has one car on it.
85486,COCO_val2014_000000339099.jpg,PEOPLE ON THE BEACH ONE HOLDING A SURF BOARD
179215,COCO_val2014_000000109937.jpg,A young girl is eating something out of a can
89285,COCO_val2014_000000498994.jpg,A suitcase with a poem written on the inside.
145598,COCO_val2014_000000055810.jpg,Man in a suit with messy hair and glasses.
162035,COCO_val2014_000000015254.jpg,A four compartment tray holding various food items.
23874,COCO_val2014_000000233961.jpg,A man riding a surfboard on top of a river.
193638,COCO_val2014_000000213359.jpg,A man makes a funny face in front of a pepperoni pizza.
131834,COCO_val2014_000000565245.jpg,Donuts move along an automated assembly line in a factory.
192304,COCO_val2014_000000540859.jpg,A black and white zebra standing on a lush green grass covered field.
70248,COCO_val2014_000000201301.jpg,A person holding a hamburger near some fries and a laptop.
22713,COCO_val2014_000000281331.jpg,A dog hiding underneath the dust ruffle of a bed.
160634,COCO_val2014_000000358901.jpg,A white trash truck making a turn on a suburban street.
5780,COCO_val2014_000000024343.jpg,two people on motorcycles car and trees and water
76278,COCO_val2014_000000379475.jpg,A desk scene with two laptops and pictures on the wall.
73194,COCO_val2014_000000326317.jpg,Two bikes parked next to a parking meter.
65381,COCO_val2014_000000113040.jpg,A piece of chocolate cake is on a green and white plate.
12036,COCO_val2014_000000061171.jpg,A herd of black and white cows eating dry grass.
138089,COCO_val2014_000000150930.jpg,A clock hanging from a store with letters instead of numbers on it. 
7809,COCO_val2014_000000259665.jpg,A group of guys playing Frisbee in a park
22042,COCO_val2014_000000329940.jpg,Two cement trucks parked alongside one another on the pavement
172144,COCO_val2014_000000057353.jpg,Bananas and coconuts are sitting on an old fruit stand.
2559,COCO_val2014_000000496768.jpg,a boy is on the beach tying to catch a frisbee
103859,COCO_val2014_000000303704.jpg,A child's train sitting on top of snow near a building.
4478,COCO_val2014_000000276580.jpg,A baseball player is taking swings in the on-deck circle.
50735,COCO_val2014_000000369323.jpg,A woman holding a tennis racket on a court.
24345,COCO_val2014_000000541351.jpg,A woman on a tennis court with a racket in one hand and a ball in the other.
187003,COCO_val2014_000000569931.jpg,A Zebra is walking on the ground among bushes and trees. 
104819,COCO_val2014_000000081656.jpg,Two old weathered pieces of luggage stacked on top of each other.
34665,COCO_val2014_000000425620.jpg,Two children in a bunk bed with white blankets 
117954,COCO_val2014_000000327047.jpg,A collection of empty wine bottles sits on a counter with empty wine glasses.
62273,COCO_val2014_000000073527.jpg,a street view of people walking down the sidewalk 
11520,COCO_val2014_000000020541.jpg,Black bird opening a pizza box and eating the contents. 
196056,COCO_val2014_000000509423.jpg,two green and white street signs and a pole at night
45706,COCO_val2014_000000120164.jpg,a close up of an oven in a kitchen 
54006,COCO_val2014_000000257537.jpg,A man standing on a field wearing a glove.
195394,COCO_val2014_000000078288.jpg,A man looks at the camera as he stands by a black motorcycle.
190801,COCO_val2014_000000395388.jpg,Group of men spectating a cluster of pigs at fair.
151946,COCO_val2014_000000285497.jpg,A person on skis and a person on a snowboard are on a ski slope.
106457,COCO_val2014_000000444366.jpg,AN OLD CANE CHAIR SITTING IN FRONT OF A WINDOW
127900,COCO_val2014_000000022724.jpg,The building has a tall tower with a clock.
142573,COCO_val2014_000000108528.jpg,A man flying a large red kite in a park.
13677,COCO_val2014_000000460931.jpg,An assortment of doughnuts all lined up in a case at a doughnut shop.
145743,COCO_val2014_000000156246.jpg,An elephant poses with a young boy at a zoo.
101444,COCO_val2014_000000014562.jpg,A man on a court playing tennis with a racket.
81429,COCO_val2014_000000146509.jpg,A giant teddy bear stands in front of a teddy bear store.
108702,COCO_val2014_000000513690.jpg,The yellow fire hydrant is on the sidewalk.
172492,COCO_val2014_000000263068.jpg,A boy on a skateboard at a skate park at night.
35991,COCO_val2014_000000510707.jpg,A kitchen sink that has pots hanging above it.
169700,COCO_val2014_000000490629.jpg,A street scene with many people on motorbikes. 
60719,COCO_val2014_000000500825.jpg,The flowers are in a tall clear vase with water.
3512,COCO_val2014_000000005754.jpg,A box filled with lots of different flavored donuts.
14434,COCO_val2014_000000207275.jpg,A man holding remotes playing a video game.
134050,COCO_val2014_000000092338.jpg,A road with two vehicles out in the middle of nowhere with animals climbing up a hill on the left.
126342,COCO_val2014_000000546664.jpg,A man surfs on a river as others watch and wait their turns
118830,COCO_val2014_000000364009.jpg,A pink bus in front of a train station.
86865,COCO_val2014_000000077402.jpg,A plate is empty next to a glass of soda.
78417,COCO_val2014_000000439709.jpg,Three plates with bird designs on them stand side by side.
82489,COCO_val2014_000000138599.jpg,A silver Sport Tourer BMW motorcycle on a sidewalk.
150683,COCO_val2014_000000199516.jpg,People petting and taking pictures of a cow behind a rock wall. 
185410,COCO_val2014_000000279824.jpg,A little boy has a bugle next to an old barn.
202248,COCO_val2014_000000250912.jpg,A man walking on the beach flying a kite.
158839,COCO_val2014_000000263687.jpg,Young Japanese man smiling in his chair possibly in his office.
18403,COCO_val2014_000000096473.jpg,A blue china dish is served with a stir fry.
38852,COCO_val2014_000000360716.jpg,a person is in the air on a pair of skis
185554,COCO_val2014_000000035814.jpg,A frozen fire hydrant spewing ice out into a street.
93784,COCO_val2014_000000137677.jpg,a bird flying thru the sky with mountains in the background
40783,COCO_val2014_000000369771.jpg,Two dishes of food and several blue arrows.
130076,COCO_val2014_000000019631.jpg,An old model truck and a bigger newer truck stopped at an intersection.
14385,COCO_val2014_000000476455.jpg,Two men play a video game while posing for a picture.
18119,COCO_val2014_000000412338.jpg,A couple is bundled up while on a ski slope.
40192,COCO_val2014_000000258628.jpg,Young boy playing tennis gets ready to hit the ball. 
200353,COCO_val2014_000000026025.jpg,An old Acme factory that is by a stop light.
34364,COCO_val2014_000000581683.jpg,A large four-tiered whited frosted cake with purple trim displayed.
184569,COCO_val2014_000000021198.jpg,A couple of people sitting at a dining room table.
45693,COCO_val2014_000000238799.jpg,there is a woman that is sitting in front of a bedroom window
51342,COCO_val2014_000000568961.jpg,a subway train with one passenger waiting to board 
107995,COCO_val2014_000000284153.jpg,a bathroom with a bath tub a toilet and a sink
49506,COCO_val2014_000000226848.jpg,A man rides on a skateboard at night time. 
123732,COCO_val2014_000000471118.jpg,a couple of stop lights sit in front of a building 
47880,COCO_val2014_000000537861.jpg,A yellow and black train is next to a platform.
176502,COCO_val2014_000000214306.jpg,a dog is standing and looking outside a window
122662,COCO_val2014_000000407520.jpg,A refrigerator has some drawings on the door
47867,COCO_val2014_000000447152.jpg,A train that is sitting on the train tracks.
131722,COCO_val2014_000000342204.jpg,A couple of women together who are eating.
11199,COCO_val2014_000000109869.jpg,A cat standing on top of a wooden bench.
175358,COCO_val2014_000000332777.jpg,A giraffe standing in front of dead trees.
6764,COCO_val2014_000000330316.jpg,close up of a train track with a red train sitting on it
10080,COCO_val2014_000000278365.jpg,Friends eating takeout pizza on the back deck at night
11268,COCO_val2014_000000179346.jpg,A dark street has the sun shining through trees.
129006,COCO_val2014_000000092624.jpg,A group of giraffe standing along side of a river.
